Number of Processes,Memory Used (MB),Time Elapsed (ms)
7493,13193.41796875,21328023.961544037
7494,13200.55078125,21332267.996311188
7495,13188.8125,21336265.039920807
7496,13194.0703125,21339296.188116074
7497,13182.19140625,21344481.06956482
7498,13183.04296875,21348557.733774185
7499,13166.8515625,21351335.64400673
7500,13171.12890625,21354665.205955505
7501,13195.82421875,21357958.485603333
7502,13185.7734375,21360914.457321167
7503,13174.06640625,21365145.893335342
7504,13170.32421875,21367847.937107086
7505,13156.29296875,21371689.341545105
7506,13152.30859375,21374344.85936165
7507,13169.78125,21376974.33447838
7508,13150.20703125,21379680.110692978
7509,13135.98046875,21385210.840702057
7510,13108.4921875,21388666.95332527
7511,13119.80078125,21391547.32108116
7512,13120.1484375,21394397.664785385
7513,13148.24609375,21397090.591192245
7514,13146.7734375,21402735.18013954
7515,13178.27734375,21406828.010320663
7516,13189.41796875,21410857.820749283
7517,13199.59375,21414956.162691116
7518,13197.32421875,21418131.96492195
7519,13183.078125,21423148.86045456
7520,13187.796875,21427527.39071846
7521,13202.48828125,21431615.17930031
7522,13201.03515625,21435744.020462036
7523,13207.5859375,21439040.956258774
7524,13229.4921875,21441718.00470352
7525,13239.20703125,21444573.514938354
7526,13227.80078125,21448233.66165161
7527,13237.6484375,21452444.67329979
7528,13269.6953125,21456521.00968361
7529,13266.94921875,21460614.746570587
7530,13292.66796875,21464795.085668564
7531,13290.6484375,21467767.018079758
7532,13325.8203125,21470287.610530853
7533,13283.86328125,21473073.920726776
7534,12980.625,21476369.037866592
7535,13043.70703125,21478970.816373825
7536,13036.4921875,21481697.994232178
7537,13032.22265625,21485871.28186226
7538,13030.7734375,21488713.305950165
7539,13067.4765625,21493050.87709427
7540,13082.3125,21496877.09069252
7541,13105.23046875,21502736.216306686
7542,13109.8359375,21506225.910186768
7543,13106.08984375,21508848.011255264
7544,13124.26171875,21512180.031061172
7545,13133.59765625,21515223.02699089
7546,13142.84765625,21518884.101629257
7547,13123.97265625,21522159.579753876
7548,13143.03515625,21528084.17725563
7549,13110.4921875,21530984.75265503
7550,13112.875,21536528.077363968
7551,13127.8046875,21539294.364213943
7552,13110.6484375,21543595.371961594
7553,13125.3515625,21546399.05667305
7554,13148.21875,21548961.496829987
7555,13166.71484375,21551771.73614502
7556,13148.671875,21554349.414348602
7557,13156.76171875,21557122.419834137
7558,13152.23828125,21561659.495830536
7559,13167.83984375,21565294.535398483
7560,13173.953125,21567937.528848648
7561,13179.9140625,21571062.162160873
7562,13169.80078125,21573907.368421555
7563,13177.09765625,21578434.208869934
7564,13161.171875,21582571.816921234
7565,13144.5625,21585651.257276535
7566,13177.07421875,21588384.467840195
7567,13156.3359375,21590974.675178528
7568,13200.21484375,21595226.940631866
7569,13208.3984375,21598498.077869415
7570,13188.234375,21603145.95270157
7571,13162.80859375,21606124.127149582
7572,13188.53125,21611993.735074997
7573,13194.2109375,21616294.216156006
7574,13175.328125,21618917.157411575
7575,13194.6484375,21622070.78409195
7576,13193.59375,21624781.094312668
7577,13200.57421875,21629045.513629913
7578,13198.09375,21632376.528978348
7579,13198.6953125,21635345.196723938
7580,13172.56640625,21639638.210058212
7581,13205.44921875,21642893.250226974
7582,13207.40625,21646037.196159363
7583,13205.01171875,21648868.839502335
7584,13214.6328125,21652771.27313614
7585,13210.765625,21655889.35494423
7586,13213.2890625,21658632.58242607
7587,13199.4140625,21661581.452846527
7588,13177.62109375,21664456.026792526
7589,13185.8203125,21667281.377077103
7590,13161.9765625,21670088.809728622
7591,13181.03125,21675769.650697708
7592,13243.68359375,21680007.046699524
7593,13226.03125,21682808.10880661
7594,13171.83984375,21685387.12120056
7595,13180.65234375,21688516.194820404
7596,13207.58984375,21691126.86085701
7597,13200.42578125,21696905.94792366
7598,13174.5546875,21699425.180196762
7599,13181.58203125,21702336.119651794
7600,13208.234375,21705375.89240074
7601,13197.9453125,21708183.993577957
7602,13090.71484375,21711055.473804474
7603,13113.99609375,21714166.29743576
7604,13111.984375,21716873.891830444
7605,13098.29296875,21719459.800720215
7606,13119.63671875,21722766.001939774
7607,13111.81640625,21726979.12144661
7608,13097.1796875,21731361.744642258
7609,13106.421875,21735544.144392014
7610,13099.92578125,21738487.026929855
7611,13118.3125,21741098.34432602
7612,13136.671875,21743674.270391464
7613,13149.0234375,21748203.628778458
7614,13151.1875,21751094.198465347
7615,13125.94140625,21756861.19580269
7616,13147.8046875,21760369.28987503
7617,13137.98828125,21765446.299791336
7618,13115.0078125,21769712.431907654
7619,13149.42578125,21773984.61985588
7620,13151.44921875,21777413.633584976
7621,13171.14453125,21780342.626094818
7622,13169.95703125,21783139.297246933
7623,13191.34375,21786427.7009964
7624,13185.01953125,21789392.49610901
7625,13232.89453125,21795292.587518692
7626,13015.64453125,21799844.749450684
7627,12949.22265625,21802577.96883583
7628,12991.90234375,21805738.96741867
7629,13002.62890625,21808744.002580643
7630,13010.49609375,21811290.05432129
7631,12995.76171875,21815166.333436966
7632,12985.6640625,21817941.830396652
7633,13002.828125,21821217.287302017
7634,13004.58203125,21824262.05587387
7635,13007.94140625,21827143.196105957
7636,13010.76171875,21829883.862257004
7637,13004.85546875,21832647.258520126
7638,12964.58203125,21835675.010204315
7639,12997.0625,21838330.074310303
7640,12999.421875,21842513.65661621
7641,12958.65625,21845087.290763855
7642,12996.1015625,21847942.95859337
7643,13003.125,21850841.36748314
7644,12993.21875,21855653.99312973
7645,13008.44140625,21858292.155265808
7646,13015.1484375,21861068.226337433
7647,12991.6796875,21864189.265966415
7648,12991.62890625,21867665.96007347
7649,12992.7734375,21872053.047657013
7650,12990.3984375,21874597.5959301
7651,13014.20703125,21877928.580999374
7652,13095.41796875,21881308.995962143
7653,13082.52734375,21883912.87136078
7654,13068.0859375,21886977.068185806
7655,13091.6875,21890068.39108467
7656,13090.21875,21892804.19945717
7657,13092.9140625,21895482.308626175
7658,13080.41015625,21898912.663459778
7659,13094.58984375,21902444.9634552
7660,13096.33984375,21905890.899658203
7661,13094.19921875,21909194.06414032
7662,13091.31640625,21911889.06812668
7663,13090.1328125,21916231.226444244
7664,13062.76171875,21919135.313272476
7665,13077.16015625,21921762.513399124
7666,13115.45703125,21924457.603931427
7667,13049.98828125,21929171.74744606
7668,13079.8046875,21933600.487947464
7669,13075.80859375,21937868.27301979
7670,13052.91015625,21941658.432245255
7671,13049.87109375,21944305.06181717
7672,13052.3515625,21946970.543384552
7673,13068.42578125,21949714.535951614
7674,13021.734375,21955401.091575623
7675,13042.703125,21958513.790130615
7676,13055.16796875,21964044.860839844
7677,13038.109375,21968418.92528534
7678,13059.36328125,21971236.5629673
7679,13080.0625,21973887.99595833
7680,13066.21875,21977139.04094696
7681,13060.98828125,21980214.77985382
7682,13064.11328125,21982886.32106781
7683,13062.4453125,21985890.265226364
7684,13065.1171875,21990271.144151688
7685,13066.5625,21994428.71904373
7686,13068.078125,21998932.19780922
7687,13049.953125,22003200.83808899
7688,13075.28515625,22007628.527641296
7689,13090.28125,22010452.551603317
7690,13080.640625,22013160.09092331
7691,13103.0078125,22015864.906072617
7692,13066.6953125,22019927.10351944
7693,13054.26953125,22022777.166843414
7694,13064.234375,22025614.634990692
7695,13070.1640625,22028697.11303711
7696,13076.5546875,22031347.39756584
7697,13097.07421875,22033919.562101364
7698,13108.46875,22036571.988344193
7699,13120.11328125,22039212.111473083
7700,13112.984375,22042828.17530632
7701,13128.8515625,22046243.557214737
7702,13123.7578125,22048827.76451111
7703,13142.21484375,22051837.752580643
7704,13122.93359375,22056169.387817383
7705,13114.91796875,22059051.236867905
7706,13130.9140625,22065060.988664627
7707,13139.05859375,22069342.581272125
7708,13156.765625,22073798.146247864
7709,13148.6640625,22078169.693231583
7710,13134.515625,22081220.175027847
7711,13149.08203125,22083946.25711441
7712,13162.3046875,22086791.046142578
7713,13152.609375,22089381.9129467
7714,13187.1875,22091974.019765854
7715,13183.05859375,22094992.847919464
7716,13298.44140625,22098122.383594513
7717,13303.5390625,22101574.454545975
7718,13309.34375,22104276.721954346
7719,13310.0625,22107010.83636284
7720,13288.765625,22113661.72170639
7721,13285.16015625,22117582.305431366
7722,13314.35546875,22121630.663394928
7723,13310.12109375,22124234.21025276
7724,13346.5,22127009.938001633
7725,13341.46875,22129675.930261612
7726,13337.375,22132373.61598015
7727,13329.57421875,22135040.153741837
7728,13341.75390625,22140350.84462166
7729,13316.328125,22143270.968437195
7730,13339.1328125,22146045.785188675
7731,13361.5234375,22149334.362983704
7732,13359.39453125,22152181.20598793
7733,13378.71484375,22154806.0734272
7734,13384.30078125,22157564.7418499
7735,13329.64453125,22162812.324762344
7736,13337.74609375,22166357.002019882
7737,13339.01171875,22171403.825998306
7738,13356.30859375,22175992.28143692
7739,13263.37890625,22180597.336292267
7740,13209.35546875,22183835.658550262
7741,13188.80859375,22187008.96382332
7742,13201.734375,22189582.86166191
7743,13202.22265625,22193206.06303215
7744,13225.1328125,22195877.94494629
7745,13242.609375,22198640.881299973
7746,13241.0625,22201660.63094139
7747,13150.51953125,22205101.914405823
7748,13158.21875,22207631.39820099
7749,13171.4921875,22211994.985342026
7750,13174.48046875,22216573.966026306
7751,13194.94140625,22219877.12788582
7752,13083.17578125,22224787.817001343
7753,13068.8125,22227470.73841095
7754,13023.88671875,22230401.933431625
7755,13041.30859375,22234313.00663948
7756,13041.66015625,22237848.4082222
7757,13051.36328125,22240585.95061302
7758,13059.625,22243168.656349182
7759,13076.94140625,22247342.043876648
7760,13073.52734375,22251962.1257782
7761,13059.984375,22256412.058591843
7762,13020.19921875,22260669.054746628
7763,13025.953125,22264093.779802322
7764,13035.87109375,22266842.544555664
7765,13050.3125,22269828.96256447
7766,13054.75390625,22273117.09666252
7767,13049.19140625,22278828.43542099
7768,13039.29296875,22283071.28715515
7769,13022.546875,22286136.5442276
7770,13060.08203125,22289029.95109558
7771,13088.6796875,22292269.87171173
7772,13061.859375,22296952.178001404
7773,13045.76953125,22301763.800144196
7774,13052.94921875,22304366.08505249
7775,13093.01953125,22307760.52093506
7776,13091.890625,22310687.461853027
7777,13063.6953125,22314502.79188156
7778,13079.37890625,22318395.404577255
7779,13071.07421875,22321043.94388199
7780,13057.54296875,22323849.048376083
7781,13070.23046875,22326628.273248672
7782,13097.9140625,22329825.05249977
7783,13207.4765625,22332742.30337143
7784,13149.1875,22335442.810058594
7785,13160.34765625,22338007.453918457
7786,13127.76171875,22342922.090530396
7787,13138.703125,22347437.70122528
7788,13166.9921875,22352023.00786972
7789,13149.7578125,22354954.04982567
7790,13143.46875,22360977.939367294
7791,13168.62890625,22365650.298833847
7792,13133.59765625,22370209.900856018
7793,13126.4765625,22374557.720184326
7794,13103.8203125,22377948.09937477
7795,13124.25390625,22380936.89107895
7796,13149.0078125,22383694.91147995
7797,13129.40625,22387524.537801743
7798,13152.23046875,22392880.942583084
7799,13149.43359375,22397352.714538574
7800,13142.87109375,22399936.160564423
7801,13151.38671875,22402606.29081726
7802,13166.46875,22406566.73502922
7803,13199.265625,22409368.916749954
7804,13187.26171875,22412058.532953262
7805,13190.53125,22414800.12321472
7806,13200.85546875,22420266.156196594
7807,13177.08203125,22424709.056138992
7808,13171.78515625,22427674.575567245
7809,13193.53125,22430332.983732224
7810,13205.296875,22433144.305229187
7811,13171.68359375,22435868.89410019
7812,13196.10546875,22438452.080488205
7813,13194.6875,22443301.802158356
7814,13202.79296875,22445961.99774742
7815,13208.84765625,22452562.051296234
7816,13144.09765625,22457168.02930832
7817,13129.34375,22461602.08082199
7818,13116.87890625,22464571.094036102
7819,13153.40625,22467290.917158127
7820,13157.48828125,22469946.11287117
7821,13126.34375,22472645.618200302
7822,13122.65625,22475313.4765625
7823,13127.34765625,22478702.94857025
7824,13120.62890625,22484575.90818405
7825,13135.9609375,22487274.461984634
7826,13147.6328125,22489965.95954895
7827,13172.2734375,22493732.16342926
7828,13167.63671875,22496412.129878998
7829,13144.77734375,22501094.06352043
7830,13164.8984375,22503904.977560043
7831,13194.32421875,22507703.637838364
7832,13197.41796875,22510840.07048607
7833,13168.765625,22513498.57354164
7834,13172.1484375,22516416.181325912
7835,13163.31640625,22519770.42365074
7836,13143.265625,22523532.16767311
7837,13172.984375,22526385.142803192
7838,13190.06640625,22529378.20839882
7839,13175.21875,22535178.99274826
7840,13172.578125,22538566.217184067
7841,13192.33984375,22541374.880313873
7842,13200.01953125,22544170.271873474
7843,13126.82421875,22547007.857322693
7844,13095.62890625,22549925.21905899
7845,13107.40625,22552574.908018112
7846,13105.171875,22555461.163282394
7847,13102.36328125,22558334.821224213
7848,13090.5546875,22562971.061468124
7849,13108.55859375,22565916.97883606
7850,13096.6328125,22572072.911262512
7851,13081.34765625,22576711.48777008
7852,13082.0703125,22581446.952342987
7853,13081.37109375,22584239.34173584
7854,13106.91796875,22587856.17685318
7855,13121.10546875,22590944.905519485
7856,13129.22265625,22593600.541353226
7857,13088.37109375,22596452.96740532
7858,13098.1171875,22599102.998495102
7859,13091.1171875,22602707.640886307
7860,13095.31640625,22605710.357427597
7861,13124.60546875,22608814.004421234
7862,13097.77734375,22612133.20207596
7863,13076.390625,22615938.321352005
7864,13087.96875,22618572.06273079
7865,13092.15234375,22621602.699279785
7866,13095.9609375,22624168.130397797
7867,13082.828125,22627265.95067978
7868,13059.421875,22629965.04831314
7869,13107.08984375,22632639.348506927
7870,13088.7109375,22635201.179504395
7871,13089.1328125,22637872.168064117
7872,13116.26171875,22640691.147089005
7873,13094.67578125,22646034.435510635
7874,13078.984375,22649001.323223114
7875,13065.93359375,22651706.050395966
7876,13085.8359375,22654942.13104248
7877,13092.37890625,22660651.74651146
7878,13110.73046875,22663854.784727097
7879,13120.30078125,22666489.777326584
7880,13159.953125,22669252.624750137
7881,13137.9453125,22674981.927633286
7882,13158.3125,22679592.33403206
7883,13171.703125,22682931.383132935
7884,13170.5703125,22686350.925922394
7885,13132.0078125,22690234.05981064
7886,13070.1640625,22692883.022785187
7887,13056.0546875,22698250.027418137
7888,13048.98828125,22703158.56051445
7889,13051.703125,22707866.95766449
7890,13042.6015625,22710580.481529236
7891,13045.66015625,22713111.71221733
7892,13045.85546875,22716202.979564667
7893,13071.296875,22718862.21909523
7894,13081.64453125,22721737.37859726
7895,13201.42578125,22725040.024518967
7896,13270.56640625,22727767.468690872
7897,13215.66796875,22730723.504066467
7898,13188.5,22733329.845905304
7899,13179.15234375,22736014.099359512
7900,13167.07421875,22738838.812828064
7901,13186.625,22741579.265356064
7902,13186.859375,22745487.622261047
7903,13210.0234375,22749476.82619095
7904,13215.859375,22754933.362722397
7905,13230.2578125,22757535.526752472
7906,13226.16015625,22760271.543741226
7907,13222.28125,22763011.998414993
7908,13221.0,22766596.937656403
7909,13222.76171875,22769921.479463577
7910,13228.56640625,22773817.136764526
7911,13223.45703125,22778520.604372025
7912,13129.6953125,22781173.79117012
7913,13131.19921875,22783990.561008453
7914,13155.46484375,22787576.47562027
7915,13115.35546875,22792563.460588455
7916,13121.57421875,22797140.213012695
7917,13107.42578125,22799829.54788208
7918,13117.34375,22803488.495111465
7919,13113.9375,22806656.61597252
7920,13099.96875,22811379.100322723
7921,13117.11328125,22816096.472501755
7922,13119.08984375,22818816.79868698
7923,13115.125,22821562.398195267
7924,13155.9765625,22824655.453920364
7925,13128.3125,22827282.95326233
7926,13143.8515625,22830478.102445602
7927,13119.48828125,22835338.029146194
7928,13140.80078125,22839793.048620224
7929,13154.80078125,22842685.347557068
7930,13155.88671875,22845443.821907043
7931,13150.5859375,22849710.79349518
7932,13162.6640625,22853787.840127945
7933,13177.328125,22859302.88362503
7934,13167.72265625,22864021.602153778
7935,13188.984375,22866604.9785614
7936,13185.26953125,22869698.91500473
7937,13190.3203125,22873506.80732727
7938,13190.734375,22877461.420297623
7939,13193.7578125,22882583.00590515
7940,13228.56640625,22887538.67149353
7941,13201.72265625,22891894.989728928
7942,13215.28125,22894872.85900116
7943,13210.28125,22898025.892972946
7944,13216.0234375,22902093.918323517
7945,13215.84375,22906839.264154434
7946,13050.36328125,22911731.97579384
7947,13042.9140625,22916488.102436066
7948,13053.5,22919342.56696701
7949,13078.5390625,22922004.150390625
7950,13041.015625,22924706.117153168
7951,13051.15234375,22927833.161354065
7952,13062.375,22930614.40181732
7953,12978.55859375,22934868.142604828
7954,12976.50390625,22937580.06310463
7955,12967.60546875,22940568.321704865
7956,12975.2734375,22943959.591150284
7957,13012.49609375,22947826.165676117
7958,13015.58203125,22950959.901094437
7959,13001.34375,22954945.922136307
7960,13024.13671875,22957924.974679947
7961,13024.05078125,22963775.007724762
7962,13027.2109375,22966836.06863022
7963,13039.49609375,22974129.482984543
7964,13039.015625,22976981.776952744
7965,13035.62890625,22979558.85863304
7966,13059.203125,22982558.406352997
7967,13063.04296875,22988524.31488037
7968,13078.953125,22991078.882932663
7969,13118.84375,22993756.879091263
7970,13118.4921875,22996386.842012405
7971,13107.33203125,22999388.135433197
7972,13116.43359375,23002304.54826355
7973,13125.16015625,23005039.39962387
7974,13103.01953125,23007948.043823242
7975,13098.25,23010948.873996735
7976,13131.44140625,23014225.217580795
7977,13133.2265625,23016795.215129852
7978,13078.6796875,23019361.399650574
7979,13120.37109375,23022359.530687332
7980,13140.48828125,23025394.436120987
7981,13138.09765625,23027972.055912018
7982,13120.50390625,23032034.253835678
7983,13121.58203125,23037212.112903595
7984,13158.08984375,23042012.959718704
7985,13153.421875,23044876.09243393
7986,13145.6953125,23047519.636631012
7987,13154.91796875,23051665.412902832
7988,13135.29296875,23054994.84539032
7989,13169.53125,23057751.178979874
7990,13141.29296875,23060531.45623207
7991,13137.203125,23066166.844844818
7992,13107.30859375,23069884.69862938
7993,13087.125,23072937.728405
7994,13129.421875,23075567.933321
7995,13115.0234375,23078993.63708496
7996,13139.2890625,23084066.144943237
7997,13147.99609375,23086776.53336525
7998,13153.44921875,23089788.027763367
7999,13139.89453125,23092531.252145767
8000,13127.08984375,23095311.564922333
8001,13148.8828125,23098217.01645851
8002,13133.94140625,23100810.2581501
8003,13144.87109375,23103455.020189285
8004,13142.5703125,23105997.164726257
8005,13171.8203125,23108758.652448654
8006,13164.76953125,23111427.299261093
8007,13170.3984375,23114865.818738937
8008,13152.7734375,23117544.47746277
8009,13144.1953125,23120143.32652092
8010,13149.48046875,23123048.76255989
8011,13151.73828125,23126023.935079575
8012,13149.1875,23129573.13656807
8013,13154.2890625,23132603.313684464
8014,13174.3671875,23139270.53952217
8015,13164.87109375,23144154.02197838
8016,13183.640625,23149024.07670021
8017,13183.91015625,23153947.57580757
8018,13185.61328125,23158023.47302437
8019,13151.28515625,23163732.383966446
8020,13164.76953125,23166670.48215866
8021,13159.43359375,23169718.863487244
8022,13194.96484375,23172723.026514053
8023,13147.5703125,23177331.516504288
8024,13143.21875,23180096.879720688
8025,13174.87109375,23182790.218114853
8026,13206.76171875,23188222.935199738
8027,13207.69140625,23193390.007019043
8028,13200.51171875,23198178.817033768
8029,13229.33203125,23200878.173828125
8030,13304.69140625,23203664.800167084
8031,13307.66015625,23206638.15188408
8032,13206.85546875,23209335.340499878
8033,13197.9375,23213213.3872509
8034,13202.61328125,23215972.44668007
8035,13165.46484375,23218691.14089012
8036,13174.15625,23221389.028787613
8037,13198.765625,23226423.924684525
8038,13197.16015625,23232951.442480087
8039,13209.76953125,23235732.48386383
8040,13202.71484375,23239555.991649628
8041,13227.203125,23242410.96687317
8042,13189.3203125,23245738.38186264
8043,13128.8515625,23251045.137166977
8044,13129.21484375,23254071.871995926
8045,13146.49609375,23257319.6914196
8046,13128.4921875,23262228.201150894
8047,13157.38671875,23264870.258808136
8048,13128.64453125,23267489.273309708
8049,13152.6796875,23272068.88127327
8050,13137.8359375,23276100.9516716
8051,13153.43359375,23281947.08752632
8052,13174.9375,23285169.9719429
8053,13162.99609375,23288063.247203827
8054,13167.1953125,23290790.169239044
8055,13135.53515625,23295314.833164215
8056,13144.5,23298291.350126266
8057,13184.51171875,23301369.941711426
8058,13147.65234375,23304849.012613297
8059,13121.56640625,23307474.36785698
8060,13132.19921875,23311275.236845016
8061,13156.2421875,23315361.122846603
8062,13175.23828125,23320428.404569626
8063,13141.9296875,23324293.05577278
8064,13146.5625,23327079.688072205
8065,13166.38671875,23330296.98228836
8066,13158.44140625,23335109.603405
8067,13171.65234375,23338854.033708572
8068,13153.2265625,23341679.88061905
8069,13160.1796875,23346741.225004196
8070,13158.26953125,23351766.01266861
8071,13170.18359375,23355230.24725914
8072,13164.7109375,23357865.7245636
8073,13173.296875,23360466.70651436
8074,13133.9453125,23367106.184720993
8075,13153.9375,23370057.171583176
8076,13171.25,23375919.98577118
8077,13173.08203125,23378591.752529144
8078,13168.1640625,23382092.963933945
8079,13179.4296875,23385907.200098038
8080,13186.3125,23389707.934856415
8081,13221.7734375,23392399.776935577
8082,13223.88671875,23395076.69353485
8083,13242.71484375,23398126.375436783
8084,13234.33984375,23401463.96613121
8085,13226.03515625,23407074.79739189
8086,13247.38671875,23410799.531936646
8087,13234.359375,23413927.926301956
8088,13282.3671875,23416758.635282516
8089,13231.39453125,23419761.93213463
8090,13198.125,23422289.152622223
8091,13127.6328125,23425857.485055923
8092,13122.6484375,23428546.994924545
8093,13109.28125,23431808.225631714
8094,13114.61328125,23434401.88717842
8095,13119.375,23437725.40283203
8096,13113.1875,23441342.153072357
8097,13111.140625,23444760.24365425
8098,13123.18359375,23447673.947572708
8099,13104.70703125,23450945.813417435
8100,13100.7109375,23454260.047912598
8101,13087.1875,23457813.133955
8102,13104.96484375,23461266.67881012
8103,13076.54296875,23464420.964717865
8104,13069.453125,23467738.936185837
8105,13090.2109375,23472892.542123795
8106,13104.72265625,23476383.640766144
8107,13069.015625,23482978.301525116
8108,13071.80859375,23485609.105348587
8109,13075.8125,23492982.410669327
8110,13101.046875,23497962.081432343
8111,13119.4765625,23502932.73830414
8112,13128.32421875,23507924.56626892
8113,13103.1953125,23510752.829790115
8114,13112.78125,23513514.892578125
8115,13104.0234375,23516330.805301666
8116,13102.72265625,23518973.04058075
8117,13115.90625,23521951.305627823
8118,13066.30078125,23525146.644353867
8119,13090.92578125,23528162.04237938
8120,13077.4375,23530919.481039047
8121,13086.99609375,23533622.39432335
8122,13109.50390625,23536937.82901764
8123,13120.0234375,23540788.061141968
8124,13140.19921875,23543323.331832886
8125,13138.3046875,23548322.3156929
8126,13135.34375,23553436.394691467
8127,13175.51953125,23556976.011753082
8128,13152.9296875,23563554.98123169
8129,13155.34375,23567834.198474884
8130,13159.046875,23573575.053453445
8131,13176.91796875,23576522.718191147
8132,13190.54296875,23579150.352478027
8133,13201.01171875,23582225.075483322
8134,13184.9296875,23587278.609752655
8135,13186.64453125,23593803.76458168
8136,13172.8046875,23597971.331357956
8137,13159.28515625,23600522.29118347
8138,13165.8125,23603169.334173203
8139,13177.0078125,23608846.5051651
8140,13173.77734375,23611592.70644188
8141,13174.84375,23614278.277158737
8142,13192.19921875,23617466.020822525
8143,13152.81640625,23624011.95716858
8144,13153.87890625,23626725.392341614
8145,13236.30859375,23633752.03895569
8146,13221.68359375,23636673.404216766
8147,13234.21484375,23639214.881658554
8148,13258.4921875,23642393.734693527
8149,13271.1484375,23645096.087932587
8150,13275.64453125,23647901.77130699
8151,13254.4375,23650641.751289368
8152,13246.83203125,23653789.8581028
8153,13238.12109375,23656629.123449326
8154,13272.49609375,23659274.00779724
8155,13266.63671875,23662049.819231033
8156,13293.05859375,23664695.17850876
8157,13305.72265625,23669872.206687927
8158,13326.03515625,23672873.424768448
8159,13329.05078125,23675819.69809532
8160,13355.6953125,23678520.12014389
8161,13309.375,23683445.07789612
8162,13342.3515625,23689257.92169571
8163,13325.3359375,23691799.922704697
8164,13322.5703125,23695219.532251358
8165,13341.578125,23698047.29962349
8166,13327.359375,23700797.914028168
8167,13306.4375,23703464.869976044
8168,13329.24609375,23706102.638959885
8169,13343.58984375,23709174.725294113
8170,13309.21875,23712456.48598671
8171,13305.55859375,23716560.78839302
8172,13275.171875,23721702.657699585
8173,13293.7265625,23726720.91460228
8174,13298.109375,23731843.014240265
8175,13304.125,23734462.010383606
8176,13299.69140625,23737317.521572113
8177,13316.59765625,23740005.712032318
8178,13336.92578125,23742733.79254341
8179,13333.4140625,23746377.25162506
8180,13298.16796875,23750069.17977333
8181,13325.41015625,23754523.3502388
8182,13360.87890625,23757533.669233322
8183,13344.0078125,23760524.28507805
8184,13362.5546875,23763271.60358429
8185,13379.89453125,23766900.011777878
8186,13358.546875,23772936.61594391
8187,13375.7265625,23775884.747982025
8188,13362.84375,23783213.326215744
8189,13369.33203125,23786619.265317917
8190,13394.4453125,23793625.160217285
8191,13393.25390625,23798778.718709946
8192,13410.18359375,23801667.884111404
8193,13427.45703125,23804737.018823624
8194,13662.00390625,23809190.04535675
8195,13649.37890625,23812067.990541458
8196,13643.85546875,23814632.843017578
8197,13685.42578125,23819762.758255005
8198,13589.99609375,23823185.319185257
8199,13335.515625,23826271.70562744
8200,12940.39453125,23830437.168598175
8201,12952.69921875,23832998.84915352
8202,13025.234375,23835629.814386368
8203,13058.92578125,23838652.12202072
8204,13044.625,23841629.885673523
8205,13040.0234375,23846149.566411972
8206,13074.87109375,23851323.82464409
8207,13077.73828125,23855035.850286484
8208,13047.8828125,23861674.01123047
8209,13065.40234375,23866949.251413345
8210,13084.87890625,23869854.48741913
8211,13072.66015625,23877331.140995026
8212,13080.609375,23880246.05035782
8213,13114.296875,23885141.772270203
8214,13104.1640625,23887838.795661926
8215,13109.3671875,23891837.343215942
8216,13117.83203125,23894466.868162155
8217,13117.828125,23898238.04974556
8218,13098.296875,23903460.286140442
8219,13103.08203125,23907106.757879257
8220,13102.3671875,23909924.042463303
8221,13125.71875,23913873.644590378
8222,13101.8671875,23917382.02905655
8223,13113.7890625,23922629.878997803
8224,13123.90625,23925509.33265686
8225,13090.14453125,23928814.442634583
8226,13097.12109375,23934797.85013199
8227,13078.7265625,23937911.93151474
8228,13145.921875,23944684.86738205
8229,13226.84375,23947269.958257675
8230,13218.55859375,23950478.373527527
8231,13227.33203125,23955703.037023544
8232,13235.41015625,23958424.965143204
8233,13220.078125,23961062.173128128
8234,13226.2421875,23964257.79557228
8235,13237.2578125,23966994.22478676
8236,13242.6640625,23969809.064388275
8237,13247.203125,23972525.589942932
8238,13315.65625,23976574.020385742
8239,13301.9453125,23982086.634397507
8240,13274.94140625,23984870.922088623
8241,13173.66015625,23987451.54428482
8242,13128.64453125,23992732.309103012
8243,13118.66796875,23996548.350811005
8244,13129.32421875,24003222.10741043
8245,13144.86328125,24008542.197465897
8246,13144.9375,24011976.644039154
8247,13147.0390625,24014714.39242363
8248,13152.5390625,24017708.08815956
8249,13130.97265625,24021064.39256668
8250,13139.6640625,24024398.376226425
8251,13145.078125,24029753.350019455
8252,13144.3828125,24033432.79361725
8253,13155.03515625,24035971.85063362
8254,13156.89453125,24039144.422531128
8255,13165.28515625,24042771.929979324
8256,13170.75390625,24045369.710206985
8257,13158.359375,24050591.38607979
8258,13175.3515625,24055808.143138885
8259,13169.6640625,24058568.88794899
8260,13148.94140625,24061117.074728012
8261,13177.7890625,24066499.812602997
8262,13167.0703125,24069552.05821991
8263,13177.71875,24072315.037965775
8264,13169.8828125,24077119.62389946
8265,13155.56640625,24082359.849452972
8266,13165.4296875,24084946.585178375
8267,13166.4765625,24087659.472465515
8268,13187.94921875,24091065.51861763
8269,13191.94921875,24097586.708784103
8270,13219.61328125,24100586.515188217
8271,13224.890625,24103377.104520798
8272,13237.1875,24106272.433280945
8273,13200.04296875,24109689.33391571
8274,13211.828125,24113850.617170334
8275,13265.58984375,24117572.519540787
8276,13132.2421875,24120363.667726517
8277,13116.96484375,24123115.112781525
8278,13101.75,24126096.483707428
8279,13128.21484375,24129507.34758377
8280,13111.859375,24135117.104053497
